index,CL,DC,DX,GY,GYSY,JR,KX,NY,RC,XX,YL
2018/2/22,4.19E-10,4.61E-10,5.66E-11,6.71E-10,6.32E-10,4.32E-11,5.05E-10,1.29E-10,2.92E-10,3.73E-10,5.54E-10
2018/2/23,3.27E-10,4.56E-10,5.08E-11,4.76E-10,5.90E-10,3.83E-11,3.89E-10,1.22E-10,2.57E-10,2.95E-10,4.11E-10
2018/2/26,3.00E-10,3.42E-10,4.77E-11,3.75E-10,4.76E-10,3.94E-11,3.62E-10,1.08E-10,2.09E-10,2.82E-10,3.73E-10
2018/2/27,2.93E-10,3.14E-10,3.73E-11,3.62E-10,0,3.81E-11,3.17E-10,1.17E-10,2.06E-10,2.29E-10,3.36E-10
2018/2/28,3.49E-10,3.93E-10,5.41E-11,4.08E-10,5.66E-10,5.27E-11,4.00E-10,1.44E-10,2.37E-10,2.68E-10,4.13E-10
2018/3/1,3.03E-10,3.39E-10,5.12E-11,3.72E-10,4.87E-10,4.68E-11,3.48E-10,1.40E-10,2.19E-10,2.49E-10,3.57E-10
2018/3/2,2.98E-10,3.31E-10,5.30E-11,3.64E-10,5.11E-10,4.42E-11,3.57E-10,1.26E-10,2.27E-10,2.18E-10,3.39E-10
2018/3/5,3.09E-10,3.65E-10,4.41E-11,3.60E-10,4.92E-10,4.35E-11,3.31E-10,1.26E-10,2.36E-10,2.12E-10,3.54E-10
2018/3/6,2.67E-10,3.12E-10,4.60E-11,3.07E-10,4.34E-10,3.63E-11,2.85E-10,1.13E-10,1.95E-10,2.08E-10,2.98E-10
2018/3/7,2.81E-10,3.18E-10,4.57E-11,3.33E-10,4.10E-10,3.65E-11,3.24E-10,1.33E-10,2.01E-10,2.30E-10,3.02E-10
2018/3/8,2.74E-10,3.06E-10,3.82E-11,3.26E-10,4.15E-10,3.61E-11,2.96E-10,1.23E-10,1.92E-10,2.20E-10,3.07E-10
2018/3/9,2.28E-10,2.65E-10,3.58E-11,2.68E-10,3.58E-10,3.34E-11,0,8.67E-11,1.60E-10,2.24E-10,2.31E-10
2018/3/12,2.02E-10,2.34E-10,2.38E-10,2.43E-10,2.80E-10,2.72E-11,2.20E-10,7.42E-11,1.52E-10,0,2.05E-10
2018/3/13,1.99E-10,2.59E-10,4.82E-11,2.65E-10,3.53E-10,3.73E-11,2.42E-10,8.70E-11,1.74E-10,0,2.48E-10
2018/3/14,2.35E-10,2.99E-10,3.52E-11,3.11E-10,4.45E-10,3.75E-11,3.02E-10,1.04E-10,1.94E-10,1.99E-10,2.83E-10
2018/3/15,2.79E-10,3.38E-10,6.78E-11,0,4.80E-10,4.02E-11,3.44E-10,9.88E-11,2.11E-10,2.36E-10,3.41E-10
2018/3/16,2.73E-10,2.99E-10,6.22E-11,3.43E-10,4.69E-10,3.97E-11,3.13E-10,1.08E-10,2.11E-10,2.16E-10,3.07E-10
2018/3/19,2.91E-10,3.60E-10,6.21E-11,3.67E-10,5.15E-10,4.50E-11,3.27E-10,1.13E-10,2.32E-10,2.24E-10,3.26E-10
2018/3/20,3.09E-10,3.54E-10,5.92E-11,3.75E-10,5.09E-10,4.68E-11,3.45E-10,1.32E-10,2.27E-10,2.29E-10,2.75E-10
2018/3/21,2.92E-10,0,5.26E-11,3.30E-10,4.36E-10,3.92E-11,3.02E-10,1.03E-10,2.01E-10,2.14E-10,2.35E-10
2018/3/22,2.99E-10,3.13E-10,7.05E-11,3.55E-10,4.66E-10,4.55E-11,0,1.09E-10,2.16E-10,0,2.98E-10
2018/3/23,5.49E-10,5.37E-10,1.31E-10,6.02E-10,7.31E-10,5.71E-11,5.09E-10,1.83E-10,2.78E-10,3.80E-10,4.42E-10
2018/3/26,6.68E-10,6.25E-10,1.89E-10,7.05E-10,8.34E-10,6.64E-11,5.82E-10,2.05E-10,3.36E-10,4.18E-10,4.93E-10
2018/3/27,3.86E-10,3.85E-10,1.14E-10,3.85E-10,4.96E-10,4.09E-11,3.35E-10,1.12E-10,1.86E-10,2.36E-10,2.77E-10
2018/3/28,4.94E-10,4.26E-10,1.00E-10,4.04E-10,5.20E-10,5.19E-11,3.88E-10,1.44E-10,2.31E-10,2.25E-10,3.10E-10
2018/3/29,3.75E-10,3.64E-10,8.11E-11,3.54E-10,4.50E-10,5.33E-11,3.42E-10,1.44E-10,2.04E-10,2.08E-10,2.70E-10
2018/3/30,3.20E-10,2.61E-10,6.10E-11,3.15E-10,3.90E-10,3.50E-11,2.93E-10,9.55E-11,1.66E-10,1.70E-10,2.33E-10
2018/4/2,3.40E-10,2.77E-10,6.37E-11,3.03E-10,3.99E-10,4.44E-11,2.94E-10,1.11E-10,1.75E-10,1.55E-10,2.07E-10
2018/4/3,6.03E-10,3.87E-10,9.78E-11,3.96E-10,5.83E-10,4.71E-11,3.89E-10,1.59E-10,2.20E-10,2.15E-10,2.68E-10
2018/4/4,5.39E-10,3.58E-10,1.02E-10,0,4.75E-10,4.69E-11,3.57E-10,1.27E-10,1.81E-10,2.29E-10,2.54E-10
2018/4/9,4.93E-10,4.46E-10,8.71E-11,3.99E-10,5.50E-10,4.53E-11,3.91E-10,1.48E-10,1.99E-10,2.45E-10,2.75E-10
2018/4/10,3.12E-10,3.41E-10,9.28E-11,3.41E-10,4.61E-10,5.06E-11,3.40E-10,1.47E-10,1.94E-10,2.16E-10,2.45E-10
2018/4/11,2.57E-10,2.85E-10,8.37E-11,2.73E-10,3.93E-10,3.70E-11,2.80E-10,9.27E-11,1.67E-10,1.73E-10,1.93E-10
2018/4/12,0,3.36E-10,9.06E-11,3.65E-10,5.07E-10,5.23E-11,3.26E-10,9.75E-11,1.88E-10,1.98E-10,2.25E-10
2018/4/13,3.09E-10,4.10E-10,1.07E-10,4.05E-10,5.49E-10,6.19E-11,3.75E-10,1.30E-10,2.33E-10,2.08E-10,2.75E-10
2018/4/16,4.20E-10,4.60E-10,1.05E-10,4.71E-10,6.37E-10,5.85E-11,4.34E-10,1.69E-10,2.57E-10,2.20E-10,2.77E-10
2018/4/17,4.34E-10,4.82E-10,1.22E-10,5.04E-10,7.22E-10,4.92E-11,5.23E-10,1.49E-10,2.93E-10,2.81E-10,3.58E-10
2018/4/18,4.73E-10,4.48E-10,1.26E-10,5.06E-10,7.18E-10,4.97E-11,4.93E-10,1.61E-10,2.85E-10,2.61E-10,3.46E-10
2018/4/19,3.60E-10,3.78E-10,9.80E-11,3.44E-10,5.29E-10,4.52E-11,3.58E-10,1.16E-10,2.15E-10,1.75E-10,2.67E-10
2018/4/20,0,5.15E-10,1.19E-10,4.87E-10,7.35E-10,6.40E-11,5.06E-10,1.62E-10,2.72E-10,2.37E-10,3.64E-10
2018/4/23,5.13E-10,5.23E-10,7.89E-11,5.07E-10,7.20E-10,6.04E-11,5.54E-10,1.90E-10,3.08E-10,3.01E-10,3.79E-10
2018/4/24,4.19E-10,4.23E-10,4.89E-11,4.64E-10,6.96E-10,5.35E-11,4.59E-10,1.35E-10,2.60E-10,0,3.42E-10
2018/4/25,3.41E-10,3.58E-10,5.81E-11,4.12E-10,5.42E-10,5.08E-11,3.90E-10,1.52E-10,2.23E-10,1.92E-10,2.74E-10
2018/4/26,4.95E-10,5.22E-10,9.18E-11,5.00E-10,7.40E-10,7.00E-11,5.03E-10,2.07E-10,3.03E-10,2.27E-10,3.10E-10
2018/4/27,3.99E-10,4.51E-10,9.09E-11,4.61E-10,6.64E-10,0,6.07E-10,1.53E-10,2.70E-10,2.75E-10,2.87E-10
2018/5/2,4.40E-10,4.46E-10,1.10E-10,6.01E-10,5.87E-10,5.36E-11,6.19E-10,2.71E-10,2.76E-10,3.92E-10,2.46E-10
2018/5/3,4.18E-10,4.42E-10,1.27E-10,4.93E-10,5.74E-10,4.83E-11,4.94E-10,1.76E-10,2.63E-10,5.24E-10,2.56E-10
2018/5/4,3.61E-10,3.92E-10,7.98E-11,4.99E-10,5.50E-10,4.39E-11,3.95E-10,2.39E-10,2.17E-10,4.72E-10,2.29E-10
2018/5/7,3.25E-10,3.44E-10,6.94E-11,4.38E-10,4.76E-10,4.00E-11,3.54E-10,1.68E-10,1.96E-10,2.75E-10,1.83E-10
2018/5/8,2.50E-10,2.90E-10,6.24E-11,3.21E-10,3.85E-10,3.96E-11,2.97E-10,1.38E-10,1.58E-10,2.01E-10,1.74E-10
2018/5/9,2.79E-10,3.25E-10,7.94E-11,3.43E-10,4.76E-10,4.03E-11,3.24E-10,1.62E-10,1.78E-10,1.99E-10,1.90E-10
2018/5/10,2.68E-10,2.98E-10,8.40E-11,3.22E-10,4.08E-10,4.79E-11,2.95E-10,1.72E-10,1.64E-10,1.87E-10,1.73E-10
2018/5/11,2.95E-10,3.53E-10,7.59E-11,3.85E-10,4.96E-10,4.60E-11,3.63E-10,1.21E-10,2.02E-10,2.13E-10,2.06E-10
2018/5/14,3.38E-10,3.93E-10,7.84E-11,4.80E-10,5.14E-10,4.22E-11,3.85E-10,1.36E-10,2.00E-10,2.38E-10,2.19E-10
2018/5/15,3.37E-10,3.57E-10,6.55E-11,5.16E-10,5.46E-10,5.01E-11,3.61E-10,1.77E-10,1.97E-10,4.06E-10,2.22E-10
2018/5/16,3.03E-10,1.18E-09,6.48E-11,5.23E-10,5.03E-10,5.04E-11,3.25E-10,1.86E-10,1.80E-10,3.45E-10,1.88E-10
2018/5/17,3.17E-10,1.36E-09,7.32E-11,6.04E-10,5.21E-10,4.48E-11,3.56E-10,1.32E-10,1.86E-10,3.46E-10,2.14E-10
2018/5/18,3.56E-10,2.85E-09,7.94E-11,6.28E-10,5.04E-10,5.46E-11,3.87E-10,1.28E-10,1.88E-10,3.36E-10,2.25E-10
2018/5/21,4.09E-10,1.25E-09,5.33E-11,3.86E-10,4.07E-10,3.53E-11,2.87E-10,7.20E-11,1.58E-10,2.10E-10,1.86E-10
2018/5/22,3.56E-10,1.06E-09,4.93E-11,3.77E-10,4.07E-10,4.95E-11,2.92E-10,8.39E-11,1.55E-10,1.81E-10,1.97E-10
2018/5/23,3.16E-10,1.07E-09,6.70E-11,5.49E-10,3.46E-10,4.82E-11,3.61E-10,1.23E-10,1.79E-10,4.95E-10,2.19E-10
2018/5/24,3.12E-10,9.20E-10,6.26E-11,4.42E-10,4.24E-10,5.11E-11,0,1.03E-10,1.77E-10,9.37E-10,1.99E-10
2018/5/25,3.74E-10,4.97E-10,7.35E-11,5.13E-10,5.23E-10,5.63E-11,3.97E-10,1.34E-10,1.77E-10,3.17E-10,2.19E-10
2018/5/28,4.21E-10,1.38E-09,1.03E-10,5.96E-10,5.51E-10,5.45E-11,0,1.39E-10,2.07E-10,3.34E-10,2.36E-10
2018/5/29,4.04E-10,9.54E-10,9.32E-11,6.79E-10,5.42E-10,6.24E-11,4.05E-10,1.39E-10,1.89E-10,0,2.30E-10
2018/5/30,5.39E-10,1.68E-09,1.16E-10,7.39E-10,7.30E-10,8.70E-11,6.62E-10,2.07E-10,2.40E-10,0,2.98E-10
2018/5/31,4.16E-10,1.17E-09,1.15E-10,5.81E-10,5.78E-10,4.68E-11,4.79E-10,1.52E-10,1.84E-10,0,2.49E-10
2018/6/1,4.71E-10,1.07E-09,1.28E-10,6.38E-10,6.45E-10,5.75E-11,4.76E-10,1.57E-10,2.02E-10,0,2.94E-10
2018/6/4,4.79E-10,1.20E-09,1.17E-10,6.25E-10,6.64E-10,5.65E-11,4.58E-10,1.51E-10,2.01E-10,0,2.94E-10
2018/6/5,4.19E-10,6.08E-10,1.11E-10,7.13E-10,5.85E-10,4.74E-11,4.22E-10,1.43E-10,1.81E-10,0,2.59E-10
2018/6/6,3.75E-10,4.12E-10,8.19E-11,5.02E-10,5.58E-10,4.93E-11,3.86E-10,1.44E-10,1.72E-10,0,2.21E-10
2018/6/7,3.96E-10,4.44E-10,9.75E-11,5.01E-10,6.20E-10,4.51E-11,4.07E-10,1.27E-10,1.81E-10,0,2.61E-10
2018/6/8,4.80E-10,5.63E-10,1.41E-10,6.60E-10,7.29E-10,6.64E-11,4.82E-10,1.80E-10,2.18E-10,0,3.06E-10
2018/6/11,5.39E-10,5.42E-10,1.20E-10,6.25E-10,7.37E-10,6.45E-11,5.28E-10,1.86E-10,2.43E-10,3.65E-10,3.13E-10
2018/6/12,5.01E-10,5.11E-10,1.23E-10,5.24E-10,6.90E-10,5.82E-11,4.62E-10,1.69E-10,2.17E-10,3.45E-10,3.10E-10
2018/6/13,5.53E-10,5.62E-10,1.40E-10,5.97E-10,7.43E-10,6.53E-11,5.13E-10,1.79E-10,2.72E-10,4.52E-10,3.39E-10
2018/6/14,5.03E-10,5.37E-10,1.31E-10,5.89E-10,7.04E-10,6.08E-11,5.08E-10,1.95E-10,3.14E-10,5.98E-10,3.19E-10
2018/6/15,5.68E-10,6.16E-10,1.28E-10,7.28E-10,8.71E-10,5.51E-11,5.93E-10,1.50E-10,2.83E-10,5.95E-10,4.15E-10
2018/6/19,8.21E-10,9.06E-10,2.06E-10,1.03E-09,1.53E-09,7.80E-11,8.39E-10,3.08E-10,4.57E-10,7.96E-10,5.26E-10
2018/6/20,6.71E-10,6.18E-10,1.69E-10,7.07E-10,9.64E-10,6.96E-11,6.33E-10,1.93E-10,3.10E-10,5.59E-10,4.12E-10
2018/6/21,7.17E-10,6.80E-10,1.69E-10,8.14E-10,1.09E-09,8.05E-11,7.16E-10,0,2.91E-10,6.20E-10,4.16E-10
2018/6/22,9.69E-10,8.16E-10,2.13E-10,9.00E-10,1.15E-09,7.34E-11,8.28E-10,2.99E-10,3.64E-10,6.35E-10,5.54E-10
2018/6/25,6.43E-10,7.50E-10,1.79E-10,7.66E-10,1.03E-09,8.53E-11,6.90E-10,2.09E-10,2.85E-10,4.89E-10,5.47E-10
2018/6/26,8.83E-10,9.03E-10,2.49E-10,9.43E-10,1.16E-09,9.18E-11,9.04E-10,2.73E-10,3.46E-10,0,5.37E-10
2018/6/27,6.49E-10,6.67E-10,1.47E-10,6.52E-10,9.30E-10,7.44E-11,6.77E-10,2.00E-10,2.94E-10,4.61E-10,4.21E-10
2018/6/28,6.71E-10,7.36E-10,1.75E-10,7.21E-10,1.01E-09,8.19E-11,7.83E-10,2.03E-10,3.11E-10,5.13E-10,4.28E-10
2018/6/29,6.01E-10,8.32E-10,1.65E-10,7.11E-10,9.68E-10,7.32E-11,6.79E-10,2.30E-10,3.22E-10,4.58E-10,8.72E-10
2018/7/2,6.49E-10,8.85E-10,1.65E-10,1.04E-09,9.31E-10,1.20E-10,7.71E-10,2.60E-10,4.01E-10,4.42E-10,8.71E-10
2018/7/3,5.90E-10,7.02E-10,1.80E-10,1.57E-09,9.11E-10,7.30E-11,6.73E-10,2.15E-10,9.23E-10,4.47E-10,1.13E-09
2018/7/4,5.78E-10,7.36E-10,1.90E-10,1.67E-09,8.46E-10,7.73E-11,6.50E-10,1.92E-10,8.08E-10,4.73E-10,1.12E-09
2018/7/5,1.05E-09,9.71E-10,1.83E-10,1.44E-09,1.16E-09,8.46E-11,7.97E-10,2.72E-10,4.84E-10,5.46E-10,1.16E-09
2018/7/6,8.67E-10,8.73E-10,1.77E-10,0,1.22E-09,9.52E-11,7.91E-10,2.48E-10,4.93E-10,4.84E-10,6.52E-10
2018/7/9,8.36E-10,6.92E-10,1.00E-10,1.11E-09,9.45E-10,8.65E-11,7.16E-10,2.34E-10,2.81E-10,3.67E-10,4.28E-10
2018/7/10,7.08E-10,5.97E-10,9.95E-11,9.32E-10,7.43E-10,6.42E-11,6.53E-10,1.87E-10,2.41E-10,3.11E-10,0
2018/7/11,9.20E-10,1.04E-09,2.15E-10,1.35E-09,1.28E-09,1.13E-10,8.35E-10,3.03E-10,3.67E-10,5.37E-10,4.70E-10
2018/7/12,5.56E-10,7.41E-10,1.56E-10,8.15E-10,9.69E-10,8.48E-11,6.09E-10,2.09E-10,2.97E-10,3.92E-10,3.75E-10
2018/7/13,0,5.93E-10,1.08E-10,5.85E-10,7.25E-10,6.46E-11,4.70E-10,1.63E-10,2.31E-10,2.65E-10,2.97E-10
2018/7/16,5.29E-10,1.39E-09,1.20E-10,8.14E-10,8.66E-10,9.24E-11,0,2.07E-10,2.49E-10,3.22E-10,3.43E-10
2018/7/17,5.55E-10,7.20E-10,1.09E-10,7.79E-10,8.38E-10,7.92E-11,6.57E-10,2.13E-10,2.88E-10,3.68E-10,3.67E-10
2018/7/18,4.39E-10,8.01E-10,1.38E-10,6.63E-10,7.14E-10,8.37E-11,5.12E-10,1.56E-10,2.34E-10,3.37E-10,3.62E-10
2018/7/19,5.40E-10,8.45E-10,1.49E-10,8.28E-10,7.17E-10,8.54E-11,6.81E-10,2.14E-10,3.00E-10,3.77E-10,4.56E-10
2018/7/20,5.50E-10,8.01E-10,1.41E-10,7.80E-10,7.95E-10,9.44E-11,0,2.47E-10,3.05E-10,3.77E-10,3.88E-10
2018/7/23,4.59E-10,5.88E-10,1.12E-10,6.97E-10,6.72E-10,6.00E-11,5.00E-10,1.88E-10,2.48E-10,3.03E-10,4.08E-10
2018/7/24,3.27E-10,5.34E-10,8.99E-11,4.42E-10,4.93E-10,4.79E-11,3.89E-10,1.59E-10,2.29E-10,2.37E-10,3.22E-10
2018/7/25,3.08E-10,0,9.47E-11,0,5.48E-10,5.35E-11,3.67E-10,1.43E-10,2.19E-10,2.27E-10,2.46E-10
2018/7/26,3.19E-10,4.73E-10,1.00E-10,4.31E-10,5.89E-10,6.34E-11,3.94E-10,1.46E-10,2.17E-10,2.73E-10,2.68E-10
2018/7/27,3.48E-10,5.40E-10,1.19E-10,4.69E-10,6.28E-10,6.19E-11,4.31E-10,1.36E-10,2.46E-10,2.98E-10,3.12E-10
2018/7/30,4.44E-10,6.78E-10,1.72E-10,6.09E-10,6.30E-10,6.91E-11,5.55E-10,1.74E-10,3.07E-10,3.86E-10,3.94E-10
2018/7/31,4.46E-10,6.70E-10,1.40E-10,5.53E-10,6.55E-10,6.92E-11,5.12E-10,1.62E-10,2.88E-10,5.83E-10,3.79E-10
2018/8/1,4.86E-10,6.84E-10,1.66E-10,6.19E-10,7.16E-10,9.40E-11,6.02E-10,1.90E-10,0,4.50E-10,4.26E-10
2018/8/2,6.83E-10,9.73E-10,1.98E-10,8.75E-10,9.42E-10,1.03E-10,9.10E-10,2.22E-10,4.06E-10,6.28E-10,4.96E-10
2018/8/3,6.35E-10,8.01E-10,2.24E-10,7.38E-10,8.68E-10,8.73E-11,8.46E-10,1.82E-10,3.97E-10,5.88E-10,4.76E-10
2018/8/6,7.34E-10,1.01E-09,2.01E-10,8.97E-10,1.05E-09,9.14E-11,9.59E-10,1.86E-10,6.11E-10,8.70E-10,5.48E-10
2018/8/7,6.19E-10,9.17E-10,1.56E-10,8.05E-10,9.11E-10,8.64E-11,7.88E-10,1.78E-10,3.75E-10,5.87E-10,4.97E-10
2018/8/8,4.54E-10,8.12E-10,1.74E-10,6.54E-10,6.79E-10,7.26E-11,7.03E-10,1.21E-10,3.22E-10,5.07E-10,4.71E-10
2018/8/9,4.71E-10,7.82E-10,1.60E-10,6.48E-10,7.10E-10,8.96E-11,6.97E-10,1.52E-10,3.40E-10,4.65E-10,4.77E-10
2018/8/10,4.03E-10,7.01E-10,9.65E-11,0,6.26E-10,7.14E-11,5.36E-10,1.62E-10,2.82E-10,3.14E-10,3.94E-10
2018/8/13,5.35E-10,0,1.27E-10,1.25E-09,7.87E-10,9.47E-11,7.01E-10,1.97E-10,3.41E-10,4.20E-10,5.42E-10
2018/8/14,4.29E-10,9.42E-10,1.11E-10,8.55E-10,6.69E-10,6.89E-11,5.47E-10,1.95E-10,2.92E-10,3.25E-10,4.51E-10
2018/8/15,5.43E-10,1.06E-09,1.48E-10,8.57E-10,9.42E-10,9.85E-11,8.10E-10,2.06E-10,3.59E-10,4.49E-10,5.09E-10
2018/8/16,6.29E-10,9.19E-10,1.71E-10,9.79E-10,9.51E-10,1.12E-10,8.77E-10,2.24E-10,3.90E-10,5.33E-10,5.54E-10
2018/8/17,7.14E-10,9.66E-10,1.70E-10,9.68E-10,1.11E-09,1.01E-10,9.44E-10,1.94E-10,4.79E-10,1.34E-09,6.17E-10
2018/8/20,6.31E-10,8.54E-10,1.41E-10,9.15E-10,9.98E-10,8.56E-11,1.09E-09,2.06E-10,4.19E-10,3.34E-09,6.09E-10
2018/8/21,5.16E-10,7.61E-10,9.99E-11,7.23E-10,9.48E-10,6.65E-11,0,1.91E-10,3.51E-10,8.08E-09,5.08E-10
2018/8/22,5.43E-10,9.36E-10,1.44E-10,7.66E-10,1.02E-09,8.97E-11,9.00E-10,2.06E-10,3.47E-10,2.59E-09,5.19E-10
2018/8/23,5.02E-10,7.25E-10,1.04E-10,6.72E-10,9.10E-10,8.14E-11,7.65E-10,1.82E-10,3.23E-10,1.30E-09,4.51E-10
2018/8/24,5.22E-10,7.53E-10,1.17E-10,6.94E-10,9.20E-10,8.89E-11,7.89E-10,1.99E-10,4.11E-10,1.27E-09,4.79E-10
2018/8/27,4.27E-10,6.35E-10,9.03E-11,6.01E-10,7.77E-10,4.91E-11,6.13E-10,1.59E-10,2.92E-10,2.12E-09,4.18E-10
2018/8/28,4.01E-10,5.25E-10,8.29E-11,4.85E-10,6.81E-10,5.66E-11,4.74E-10,1.51E-10,2.64E-10,1.09E-09,3.30E-10
2018/8/29,4.84E-10,6.41E-10,8.98E-11,6.00E-10,7.71E-10,5.78E-11,5.93E-10,1.51E-10,2.95E-10,8.18E-10,4.00E-10
2018/8/30,5.60E-10,7.08E-10,1.11E-10,7.18E-10,8.78E-10,8.68E-11,6.36E-10,1.94E-10,3.53E-10,6.20E-10,5.25E-10
2018/8/31,6.02E-10,8.25E-10,1.14E-10,7.04E-10,8.74E-10,6.70E-11,7.60E-10,2.06E-10,3.85E-10,1.57E-09,5.25E-10
2018/9/3,6.95E-10,7.37E-10,1.20E-10,8.16E-10,9.16E-10,7.50E-11,8.40E-10,2.16E-10,3.86E-10,2.16E-09,5.41E-10
2018/9/4,5.53E-10,6.96E-10,9.34E-11,0,8.09E-10,7.37E-11,6.17E-10,1.88E-10,3.21E-10,1.68E-09,4.58E-10
2018/9/5,5.89E-10,6.96E-10,7.26E-11,7.19E-10,9.12E-10,8.29E-11,6.83E-10,1.77E-10,3.47E-10,7.38E-10,4.78E-10
2018/9/6,6.16E-10,8.07E-10,8.52E-11,0,9.22E-10,8.35E-11,7.59E-10,1.89E-10,3.91E-10,6.06E-10,5.17E-10
2018/9/7,5.98E-10,7.83E-10,6.25E-11,7.35E-10,9.04E-10,8.49E-11,6.95E-10,2.08E-10,3.82E-10,6.98E-10,5.20E-10
2018/9/10,7.07E-10,8.84E-10,1.26E-10,8.73E-10,9.52E-10,9.15E-11,2.22E-09,1.94E-10,4.42E-10,7.81E-10,5.64E-10
2018/9/11,6.76E-10,8.91E-10,8.86E-11,7.94E-10,1.01E-09,8.65E-11,8.46E-10,1.93E-10,4.19E-10,7.37E-10,5.53E-10
2018/9/12,6.21E-10,8.67E-10,1.17E-10,7.40E-10,9.99E-10,8.03E-11,7.62E-10,1.91E-10,4.19E-10,7.08E-10,4.85E-10
2018/9/13,5.93E-10,8.69E-10,7.95E-11,6.57E-10,8.04E-10,7.10E-11,1.24E-09,1.55E-10,4.53E-10,4.69E-10,5.42E-10
2018/9/14,0,7.27E-10,9.83E-11,6.35E-10,7.40E-10,6.55E-11,1.08E-09,1.41E-10,4.25E-10,4.40E-10,5.05E-10
2018/9/17,7.75E-10,9.98E-10,1.51E-10,8.40E-10,8.74E-10,8.86E-11,1.23E-09,1.77E-10,5.12E-10,6.23E-10,6.81E-10
2018/9/18,7.44E-10,8.89E-10,1.05E-10,7.94E-10,7.91E-10,8.66E-11,8.68E-10,2.01E-10,4.63E-10,5.00E-10,5.83E-10
2018/9/19,5.68E-10,6.45E-10,1.11E-10,0,6.21E-10,5.91E-11,5.61E-10,1.46E-10,3.01E-10,3.56E-10,4.78E-10
2018/9/20,5.18E-10,6.24E-10,9.17E-11,5.15E-10,5.90E-10,5.58E-11,5.72E-10,1.26E-10,3.09E-10,3.41E-10,4.01E-10
2018/9/21,4.86E-10,5.74E-10,9.29E-11,4.85E-10,5.50E-10,6.83E-11,0,1.25E-10,2.84E-10,3.30E-10,4.50E-10
2018/9/25,9.73E-10,6.70E-10,9.59E-11,6.24E-10,6.12E-10,6.18E-11,5.22E-10,1.47E-10,3.72E-10,3.75E-10,4.18E-10
2018/9/26,0,5.54E-10,6.03E-11,4.93E-10,0,5.09E-11,4.41E-10,1.14E-10,2.57E-10,2.90E-10,3.25E-10
2018/9/27,7.69E-10,6.54E-10,9.53E-11,5.99E-10,6.08E-10,5.57E-11,5.81E-10,1.13E-10,3.20E-10,4.06E-10,3.94E-10
2018/9/28,6.53E-10,6.22E-10,6.75E-11,5.38E-10,5.27E-10,1.14E-10,5.45E-10,1.11E-10,2.80E-10,3.83E-10,3.72E-10
2018/10/8,1.15E-09,1.01E-09,1.69E-10,9.13E-10,8.35E-10,1.68E-10,8.82E-10,1.63E-10,4.73E-10,6.67E-10,7.53E-10
2018/10/9,9.87E-10,8.60E-10,1.12E-10,8.91E-10,8.29E-10,6.58E-11,8.85E-10,1.54E-10,4.22E-10,5.37E-10,6.80E-10
2018/10/10,1.12E-09,8.66E-10,1.29E-10,8.28E-10,8.68E-10,7.60E-11,0,1.24E-10,4.39E-10,5.39E-10,5.80E-10
2018/10/11,1.43E-09,1.41E-09,2.95E-10,1.39E-09,1.62E-09,1.26E-10,1.29E-09,2.25E-10,6.50E-10,8.99E-10,9.32E-10
2018/10/12,1.25E-09,1.34E-09,1.98E-10,1.25E-09,1.36E-09,9.23E-11,1.23E-09,2.20E-10,6.04E-10,8.17E-10,7.60E-10
2018/10/15,0,1.33E-09,1.95E-10,1.13E-09,1.21E-09,1.03E-10,1.22E-09,2.21E-10,5.96E-10,7.39E-10,7.89E-10
2018/10/16,0,1.38E-09,2.13E-10,1.24E-09,1.27E-09,9.41E-11,1.33E-09,2.98E-10,6.52E-10,8.68E-10,9.94E-10
2018/10/17,1.19E-09,1.19E-09,1.52E-10,1.27E-09,0,8.33E-11,1.18E-09,2.24E-10,6.50E-10,0,8.55E-10
2018/10/18,1.45E-09,1.61E-09,1.65E-10,1.31E-09,1.49E-09,8.64E-11,1.20E-09,2.83E-10,6.19E-10,8.56E-10,9.55E-10
2018/10/19,1.27E-09,1.86E-09,2.16E-10,1.38E-09,1.45E-09,1.10E-10,1.35E-09,2.83E-10,6.58E-10,8.80E-10,9.60E-10
2018/10/22,8.24E-10,1.09E-09,1.43E-10,9.74E-10,1.09E-09,7.70E-11,9.86E-10,1.96E-10,4.82E-10,5.68E-10,6.38E-10
2018/10/23,6.38E-10,8.40E-10,1.27E-10,7.81E-10,9.53E-10,6.01E-11,8.66E-10,1.81E-10,4.24E-10,4.83E-10,5.51E-10
2018/10/24,7.49E-10,9.45E-10,1.17E-10,8.09E-10,1.01E-09,6.37E-11,9.65E-10,2.08E-10,4.32E-10,5.10E-10,5.93E-10
2018/10/25,9.80E-10,1.19E-09,1.80E-10,1.16E-09,1.33E-09,7.49E-11,1.17E-09,2.36E-10,6.28E-10,7.44E-10,8.36E-10
2018/10/26,6.03E-10,7.68E-10,1.20E-10,7.50E-10,8.45E-10,5.30E-11,7.42E-10,1.68E-10,4.13E-10,5.18E-10,5.55E-10
2018/10/29,7.79E-10,7.41E-10,1.15E-10,9.44E-10,1.02E-09,7.45E-11,9.30E-10,2.03E-10,5.62E-10,6.24E-10,7.37E-10
2018/10/30,7.82E-10,7.86E-10,1.62E-10,1.10E-09,9.31E-10,5.76E-11,1.10E-09,2.17E-10,4.96E-10,6.51E-10,6.69E-10
2018/10/31,6.10E-10,5.44E-10,9.52E-11,6.14E-10,6.89E-10,4.50E-11,7.20E-10,1.43E-10,3.71E-10,4.23E-10,4.58E-10
