"T","."
"2015-12-29","1.728562e-10"
"2015-12-30","1.524511e-10"
"2015-12-31","1.649895e-10"
"2016-01-04","4.870843e-10"
"2016-01-05","2.963186e-10"
"2016-01-06","1.960967e-10"
"2016-01-07","1.849152e-09"
"2016-01-08","4.662598e-10"
"2016-01-11","4.530126e-10"
"2016-01-12","3.271835e-10"
"2016-01-13","4.228004e-10"
"2016-01-14","4.808728e-10"
"2016-01-15","4.065735e-10"
"2016-01-18","4.386507e-10"
"2016-01-19","0.000000e+00"
"2016-01-20","2.214685e-10"
"2016-01-21","3.638896e-10"
"2016-01-22","3.712965e-10"
"2016-01-25","0.000000e+00"
"2016-01-26","5.596293e-10"
"2016-01-27","6.402830e-10"
"2016-01-28","5.816831e-10"
"2016-01-29","4.803518e-10"
"2016-02-01","0.000000e+00"
"2016-02-02","3.844472e-10"
"2016-02-03","3.669256e-10"
"2016-02-04","2.620352e-10"
"2016-02-05","3.081909e-10"
"2016-02-15","6.177023e-10"
"2016-02-16","0.000000e+00"
"2016-02-17","0.000000e+00"
"2016-02-18","1.981600e-10"
"2016-02-19","2.046701e-10"
"2016-02-22","0.000000e+00"
"2016-02-23","2.671624e-10"
"2016-02-24","2.448372e-10"
"2016-02-25","4.635917e-10"
"2016-02-26","3.632722e-10"
"2016-02-29","5.784704e-10"
"2016-03-01","3.993375e-10"
"2016-03-02","0.000000e+00"
"2016-03-03","1.970936e-10"
"2016-03-04","3.412313e-10"
"2016-03-07","2.872097e-10"
"2016-03-08","3.993646e-10"
"2016-03-09","3.671312e-10"
"2016-03-10","3.733516e-10"
"2016-03-11","4.008315e-10"
"2016-03-14","0.000000e+00"
"2016-03-15","2.525111e-10"
"2016-03-16","3.310756e-10"
"2016-03-17","2.374991e-10"
"2016-03-18","1.864893e-10"
"2016-03-21","1.344530e-10"
"2016-03-22","1.532424e-10"
"2016-03-23","1.524544e-10"
"2016-03-24","1.802250e-10"
"2016-03-25","2.147535e-10"
"2016-03-28","2.330240e-10"
"2016-03-29","2.645271e-10"
"2016-03-30","2.155226e-10"
"2016-03-31","1.385729e-10"
"2016-04-01","2.017881e-10"
"2016-04-05","1.667600e-10"
"2016-04-06","1.317803e-10"
"2016-04-07","1.678713e-10"
"2016-04-08","1.964061e-10"
"2016-04-11","1.897507e-10"
"2016-04-12","1.917143e-10"
"2016-04-13","1.225807e-10"
"2016-04-14","1.730561e-10"
"2016-04-15","1.423974e-10"
"2016-04-18","1.965330e-10"
"2016-04-19","1.705493e-10"
"2016-04-20","3.369283e-10"
"2016-04-21","2.353588e-10"
"2016-04-22","3.702197e-10"
"2016-04-25","3.016345e-10"
"2016-04-26","2.415157e-10"
"2016-04-27","2.175197e-10"
"2016-04-28","3.028301e-10"
"2016-04-29","2.451264e-10"
"2016-05-03","2.507285e-10"
"2016-05-04","1.759638e-10"
"2016-05-05","2.488159e-10"
"2016-05-06","0.000000e+00"
"2016-05-09","3.716822e-10"
"2016-05-10","3.104736e-10"
"2016-05-11","3.372730e-10"
"2016-05-12","4.155905e-10"
"2016-05-13","3.433528e-10"
"2016-05-16","3.295978e-10"
"2016-05-17","2.539279e-10"
"2016-05-18","4.029473e-10"
"2016-05-19","3.145350e-10"
"2016-05-20","3.796691e-10"
"2016-05-23","2.336210e-10"
"2016-05-24","3.135624e-10"
"2016-05-25","3.139247e-10"
"2016-05-26","3.792132e-10"
"2016-05-27","2.653559e-10"
"2016-05-30","3.983604e-10"
"2016-05-31","0.000000e+00"
"2016-06-01","1.709977e-10"
"2016-06-02","1.834697e-10"
"2016-06-03","1.757678e-10"
"2016-06-06","2.098644e-10"
"2016-06-07","2.004544e-10"
"2016-06-08","2.035612e-10"
"2016-06-13","3.816214e-10"
"2016-06-14","3.375292e-10"
"2016-06-15","3.936339e-10"
"2016-06-16","2.479241e-10"
"2016-06-17","2.285532e-10"
"2016-06-20","0.000000e+00"
"2016-06-21","2.482179e-10"
"2016-06-22","2.377013e-10"
"2016-06-23","2.190366e-10"
"2016-06-24","3.647476e-10"
"2016-06-27","2.735365e-10"
"2016-06-28","1.821964e-10"
"2016-06-29","1.612823e-10"
"2016-06-30","1.916462e-10"
"2016-07-01","2.103190e-10"
"2016-07-04","1.895173e-10"
"2016-07-05","1.388070e-10"
"2016-07-06","1.416974e-10"
"2016-07-07","1.597045e-10"
"2016-07-08","1.636565e-10"
"2016-07-11","1.484662e-10"
"2016-07-12","1.798268e-10"
"2016-07-13","1.314172e-10"
"2016-07-14","1.506350e-10"
"2016-07-15","2.312707e-10"
"2016-07-18","1.873119e-10"
"2016-07-19","1.916515e-10"
"2016-07-20","1.830962e-10"
"2016-07-21","1.609744e-10"
"2016-07-22","1.822173e-10"
"2016-07-25","2.086533e-10"
"2016-07-26","2.708489e-10"
