"T","."
"2015-12-11","2.333496e-10"
"2015-12-14","2.040276e-10"
"2015-12-15","1.342330e-10"
"2015-12-16","5.087153e-10"
"2015-12-17","2.783415e-10"
"2015-12-18","2.057108e-10"
"2015-12-21","0.000000e+00"
"2015-12-22","1.782102e-10"
"2015-12-23","1.479050e-10"
"2015-12-24","1.671410e-10"
"2015-12-25","3.077503e-10"
"2015-12-28","2.151467e-10"
"2015-12-29","1.265183e-10"
"2015-12-30","0.000000e+00"
"2015-12-31","2.331577e-10"
"2016-01-04","4.918923e-10"
"2016-01-05","2.703586e-10"
"2016-01-06","1.632199e-10"
"2016-01-07","1.299366e-09"
"2016-01-08","3.220510e-10"
"2016-01-11","3.979976e-10"
"2016-01-12","2.904494e-10"
"2016-01-13","3.289023e-10"
"2016-01-14","4.003939e-10"
"2016-01-15","2.994529e-10"
"2016-01-18","3.485189e-10"
"2016-01-19","2.401542e-10"
"2016-01-20","2.074492e-10"
"2016-01-21","4.128084e-10"
"2016-01-22","3.249144e-10"
"2016-01-25","3.782431e-10"
"2016-01-26","4.420431e-10"
"2016-01-27","8.421920e-10"
"2016-01-28","6.122425e-10"
"2016-01-29","4.190176e-10"
"2016-02-01","3.230713e-10"
"2016-02-02","2.900806e-10"
"2016-02-03","2.504795e-10"
"2016-02-04","1.957193e-10"
"2016-02-05","2.339021e-10"
"2016-02-15","4.348972e-10"
"2016-02-16","3.808892e-10"
"2016-02-17","2.971190e-10"
"2016-02-18","0.000000e+00"
"2016-02-19","2.352359e-10"
"2016-02-22","1.572183e-10"
"2016-02-23","1.741411e-10"
"2016-02-24","1.814299e-10"
"2016-02-25","3.234852e-10"
"2016-02-26","2.593861e-10"
"2016-02-29","5.348898e-10"
"2016-03-01","3.668619e-10"
"2016-03-02","2.666893e-10"
"2016-03-03","1.643630e-10"
"2016-03-04","2.917246e-10"
"2016-03-07","2.424218e-10"
"2016-03-08","3.229853e-10"
"2016-03-09","2.702552e-10"
"2016-03-10","4.531701e-10"
"2016-03-11","9.267032e-10"
"2016-03-14","2.749813e-10"
"2016-03-15","1.666236e-10"
"2016-03-16","2.958767e-10"
"2016-03-17","1.876574e-10"
"2016-03-18","1.562881e-10"
"2016-03-21","1.362811e-10"
"2016-03-22","1.179626e-10"
"2016-03-23","1.189513e-10"
"2016-03-24","1.335094e-10"
"2016-03-25","1.421912e-10"
"2016-03-28","1.558048e-10"
"2016-03-29","1.856541e-10"
"2016-03-30","1.530615e-10"
"2016-03-31","1.000810e-10"
"2016-04-01","1.522276e-10"
"2016-04-05","1.402369e-10"
"2016-04-06","1.051084e-10"
"2016-04-07","1.316696e-10"
"2016-04-08","1.418815e-10"
"2016-04-11","1.246155e-10"
"2016-04-12","1.420940e-10"
"2016-04-13","9.839676e-11"
"2016-04-14","1.188186e-10"
"2016-04-15","1.261635e-10"
"2016-04-18","1.673055e-10"
"2016-04-19","1.387792e-10"
"2016-04-20","2.309382e-10"
"2016-04-21","1.717833e-10"
"2016-04-22","1.947076e-10"
"2016-04-25","2.213964e-10"
"2016-04-26","1.738231e-10"
"2016-04-27","1.692870e-10"
"2016-04-28","2.107070e-10"
"2016-04-29","1.689138e-10"
"2016-05-03","1.888679e-10"
"2016-05-04","1.177693e-10"
"2016-05-05","1.161698e-10"
"2016-05-06","2.041158e-10"
"2016-05-09","2.593703e-10"
"2016-05-10","2.577900e-10"
"2016-05-11","2.442814e-10"
"2016-05-12","3.205937e-10"
"2016-05-13","2.474641e-10"
"2016-05-16","2.466562e-10"
"2016-05-17","1.918049e-10"
"2016-05-18","3.063180e-10"
"2016-05-19","2.219735e-10"
"2016-05-20","2.817139e-10"
"2016-05-23","1.731958e-10"
"2016-05-24","2.005007e-10"
"2016-05-25","2.034472e-10"
"2016-05-26","2.541251e-10"
"2016-05-27","1.783806e-10"
"2016-05-30","2.375320e-10"
"2016-05-31","1.671298e-10"
"2016-06-01","9.685577e-11"
"2016-06-02","1.103117e-10"
"2016-06-03","1.235280e-10"
"2016-06-06","1.347105e-10"
"2016-06-07","1.184970e-10"
"2016-06-08","1.240093e-10"
"2016-06-13","2.566827e-10"
"2016-06-14","1.753412e-10"
"2016-06-15","2.507304e-10"
"2016-06-16","1.365599e-10"
"2016-06-17","1.447917e-10"
"2016-06-20","1.666201e-10"
"2016-06-21","0.000000e+00"
"2016-06-22","1.629984e-10"
"2016-06-23","1.761305e-10"
"2016-06-24","2.060496e-10"
"2016-06-27","1.507038e-10"
"2016-06-28","1.029560e-10"
"2016-06-29","1.269746e-10"
"2016-06-30","1.230779e-10"
"2016-07-01","1.158405e-10"
"2016-07-04","1.405018e-10"
"2016-07-05","1.001680e-10"
"2016-07-06","1.019562e-10"
"2016-07-07","1.151399e-10"
"2016-07-08","1.065016e-10"
"2016-07-11","1.135433e-10"
"2016-07-12","1.260110e-10"
"2016-07-13","9.103180e-11"
"2016-07-14","9.701787e-11"
"2016-07-15","1.087308e-10"
"2016-07-18","1.215767e-10"
"2016-07-19","1.147838e-10"
"2016-07-20","1.022611e-10"
"2016-07-21","9.859309e-11"
"2016-07-22","1.329142e-10"
"2016-07-25","1.365494e-10"
"2016-07-26","9.995423e-11"
"2016-07-27","1.951271e-10"
"2016-07-28","1.703077e-10"
"2016-07-29","1.753288e-10"
"2016-08-01","2.425221e-10"
"2016-08-02","1.710259e-10"
"2016-08-03","0.000000e+00"
"2016-08-04","1.595913e-10"
"2016-08-05","1.623329e-10"
"2016-08-08","2.165201e-10"
"2016-08-09","1.361730e-10"
"2016-08-10","1.363622e-10"
"2016-08-11","2.021854e-10"
"2016-08-12","0.000000e+00"
"2016-08-15","1.597856e-10"
"2016-08-16","1.225148e-10"
"2016-08-17","1.146902e-10"
"2016-08-18","1.129345e-10"
"2016-08-19","1.188681e-10"
"2016-08-22","2.028670e-10"
"2016-08-23","1.554557e-10"
"2016-08-24","1.387432e-10"
"2016-08-25","1.710941e-10"
"2016-08-26","1.318971e-10"
"2016-08-29","1.435165e-10"
"2016-08-30","1.303723e-10"
"2016-08-31","1.428533e-10"
"2016-09-01","1.375423e-10"
"2016-09-02","1.531382e-10"
"2016-09-05","1.484965e-10"
"2016-09-06","1.598940e-10"
"2016-09-07","1.054567e-10"
"2016-09-08","1.211323e-10"
"2016-09-09","1.279662e-10"
"2016-09-12","2.437180e-10"
"2016-09-13","1.885921e-10"
"2016-09-14","1.945165e-10"
"2016-09-19","1.740197e-10"
"2016-09-20","1.880700e-10"
"2016-09-21","1.821913e-10"
"2016-09-22","1.625390e-10"
"2016-09-23","1.509460e-10"
"2016-09-26","2.099324e-10"
"2016-09-27","2.084633e-10"
"2016-09-28","1.827298e-10"
"2016-09-29","1.572395e-10"
"2016-09-30","1.568423e-10"
"2016-10-10","1.664015e-10"
"2016-10-11","1.051874e-10"
"2016-10-12","1.261717e-10"
"2016-10-13","1.193015e-10"
"2016-10-14","1.441358e-10"
"2016-10-17","1.693884e-10"
"2016-10-18","1.432367e-10"
"2016-10-19","1.250845e-10"
"2016-10-20","0.000000e+00"
"2016-10-21","1.485042e-10"
"2016-10-24","1.211951e-10"
"2016-10-25","1.094842e-10"
"2016-10-26","1.282125e-10"
"2016-10-27","1.326356e-10"
"2016-10-28","1.593908e-10"
"2016-10-31","1.772697e-10"
"2016-11-01","1.328002e-10"
"2016-11-02","1.372628e-10"
"2016-11-03","1.380827e-10"
"2016-11-04","1.350800e-10"
"2016-11-07","1.428633e-10"
"2016-11-08","1.221711e-10"
"2016-11-09","2.148503e-10"
"2016-11-10","1.167422e-10"
"2016-11-11","1.065578e-10"
"2016-11-14","1.112125e-10"
"2016-11-15","1.099175e-10"
"2016-11-16","1.007500e-10"
"2016-11-17","1.246782e-10"
"2016-11-18","1.241733e-10"
"2016-11-21","1.448442e-10"
"2016-11-22","1.097201e-10"
"2016-11-23","1.119769e-10"
"2016-11-24","3.922376e-10"
"2016-11-25","3.762322e-10"
"2016-11-28","2.387141e-10"
"2016-11-29","2.165716e-10"
"2016-11-30","1.699565e-10"
"2016-12-01","1.384774e-10"
"2016-12-02","1.882568e-10"
"2016-12-05","2.224493e-10"
"2016-12-06","1.773072e-10"
"2016-12-07","1.728930e-10"
"2016-12-08","1.744677e-10"
"2016-12-09","1.631827e-10"
"2016-12-12","3.373974e-10"
"2016-12-13","2.506000e-10"
"2016-12-14","2.365855e-10"
"2016-12-15","2.641298e-10"
"2016-12-16","2.362209e-10"
"2016-12-19","2.447605e-10"
"2016-12-20","2.280200e-10"
"2016-12-21","1.852479e-10"
"2016-12-22","2.132659e-10"
"2016-12-23","2.442852e-10"
"2016-12-26","3.260546e-10"
"2016-12-27","2.106563e-10"
"2016-12-28","2.241274e-10"
"2016-12-29","2.195157e-10"
"2016-12-30","2.223563e-10"
"2017-01-03","2.149081e-10"
"2017-01-04","1.722577e-10"
"2017-01-05","1.630122e-10"
"2017-01-06","2.045582e-10"
"2017-01-09","2.004047e-10"
"2017-01-10","2.005311e-10"
"2017-01-11","2.263125e-10"
"2017-01-12","2.507970e-10"
"2017-01-13","2.998987e-10"
"2017-01-16","5.259243e-10"
"2017-01-17","3.913286e-10"
"2017-01-18","3.007370e-10"
"2017-01-19","3.373907e-10"
"2017-01-20","3.453792e-10"
"2017-01-23","2.527899e-10"
"2017-01-24","2.785734e-10"
"2017-01-25","2.771058e-10"
"2017-01-26","2.535261e-10"
"2017-02-03","3.313818e-10"
"2017-02-06","2.407760e-10"
"2017-02-07","2.130668e-10"
"2017-02-08","2.163929e-10"
"2017-02-09","1.591641e-10"
"2017-02-10","1.739537e-10"
"2017-02-13","1.883448e-10"
"2017-02-14","1.741452e-10"
"2017-02-15","2.144090e-10"
"2017-02-16","1.865377e-10"
"2017-02-17","2.228274e-10"
"2017-02-20","1.948679e-10"
"2017-02-21","1.669444e-10"
"2017-02-22","1.472107e-10"
"2017-02-23","1.548245e-10"
"2017-02-24","1.633376e-10"
"2017-02-27","1.691128e-10"
"2017-02-28","1.642883e-10"
"2017-03-01","1.484555e-10"
"2017-03-02","1.712054e-10"
"2017-03-03","1.860197e-10"
"2017-03-06","1.434703e-10"
"2017-03-07","1.254045e-10"
"2017-03-08","1.489501e-10"
"2017-03-09","1.624550e-10"
"2017-03-10","1.675279e-10"
"2017-03-13","1.692623e-10"
"2017-03-14","1.481389e-10"
"2017-03-15","0.000000e+00"
"2017-03-16","1.196016e-10"
"2017-03-17","1.389278e-10"
"2017-03-20","1.488648e-10"
"2017-03-21","1.365666e-10"
"2017-03-22","1.626844e-10"
"2017-03-23","1.719705e-10"
"2017-03-24","1.428531e-10"
"2017-03-27","1.527816e-10"
"2017-03-28","1.771478e-10"
"2017-03-29","1.834524e-10"
"2017-03-30","2.193673e-10"
"2017-03-31","2.019410e-10"
"2017-04-05","2.101849e-10"
"2017-04-06","1.760551e-10"
"2017-04-07","1.788396e-10"
"2017-04-10","2.101808e-10"
"2017-04-11","1.992615e-10"
"2017-04-12","2.341834e-10"
"2017-04-13","1.956443e-10"
"2017-04-14","2.309840e-10"
"2017-04-17","2.784536e-10"
"2017-04-18","2.805886e-10"
"2017-04-19","2.981162e-10"
"2017-04-20","2.692271e-10"
"2017-04-21","2.715198e-10"
"2017-04-24","4.283898e-10"
"2017-04-25","3.142747e-10"
"2017-04-26","2.601595e-10"
"2017-04-27","3.273314e-10"
"2017-04-28","2.469235e-10"
"2017-05-02","2.645021e-10"
"2017-05-03","2.582784e-10"
"2017-05-04","2.613300e-10"
"2017-05-05","2.744712e-10"
"2017-05-08","3.376351e-10"
"2017-05-09","3.649114e-10"
"2017-05-10","3.503680e-10"
"2017-05-11","3.790881e-10"
"2017-05-12","3.061585e-10"
"2017-05-15","3.212753e-10"
"2017-05-16","3.294762e-10"
"2017-05-17","2.020565e-10"
